id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,corridor,zone,duration_minutes,hour,day_of_week,is_weekend,police_station
FKID000213,unplanned,vehicle_breakdown,12.9988047,77.5839954,False,High,Bellary Road 1,,40.7,3.0,3.0,0,Sadashivanagar
FKID000214,unplanned,vehicle_breakdown,12.8885722,77.640446,False,High,Hosur Road,,11.5,6.0,3.0,0,Electronic City
FKID000215,unplanned,pot_holes,12.9858066,77.6051199,False,Low,Non-corridor,Central Zone 2,1440.0,2.0,6.0,1,Shivajinagar
FKID000216,unplanned,construction,13.0450698,77.6440587,False,Low,Non-corridor,,1440.0,5.0,4.0,0,Hennuru
FKID000217,unplanned,vehicle_breakdown,12.9541849,77.5435568,False,High,Mysore Road,,40.7,7.0,3.0,0,Byatarayanapura
FKID000218,unplanned,others,12.9679023,77.5680413,False,Low,Non-corridor,,199.9,6.0,4.0,0,Chamarajpet
FKID000219,unplanned,vehicle_breakdown,12.9895932,77.5723117,False,Low,Non-corridor,,40.7,7.0,3.0,0,Sheshadripuram
FKID000220,unplanned,construction,13.0522674,77.4879449,False,Low,Non-corridor,,1440.0,6.0,3.0,0,No Police Station
FKID000221,unplanned,congestion,13.0446065,77.5828293,False,High,ORR North 2,,71.5,6.0,3.0,0,Kodigehalli
FKID000222,unplanned,pot_holes,12.8733932,77.6251719,False,Low,Non-corridor,South Zone 1,1440.0,1.0,5.0,1,Hulimavu
FKID000223,unplanned,pot_holes,12.8732959,77.6248843,False,Low,Non-corridor,South Zone 1,1440.0,1.0,5.0,1,Hulimavu
FKID000224,unplanned,vehicle_breakdown,12.9013118,77.6322397,False,High,Hosur Road,,75.0,8.0,3.0,0,Madiwala
FKID000225,unplanned,vehicle_breakdown,12.972653,77.6185064,False,High,Old Madras Road,,40.7,8.0,3.0,0,Halasur
FKID000226,unplanned,others,13.0379483,77.6257684,False,High,Hennur Main Road,,43.9,6.0,4.0,0,K.G. Halli
FKID000227,unplanned,pot_holes,12.8980705,77.5460958,False,Low,Non-corridor,South Zone 1,1440.0,22.0,4.0,0,K.S. Layout
FKID000228,unplanned,vehicle_breakdown,12.9415222,77.5603107,False,Low,Non-corridor,,40.7,4.0,4.0,0,Basavanagudi
FKID000229,planned,construction,12.965034,77.5747048,True,High,Mysore Road,,1440.0,11.0,3.0,0,City Market
FKID000230,unplanned,vehicle_breakdown,12.9904041,77.5993848,False,Low,Non-corridor,,40.7,3.0,4.0,0,High ground
FKID000231,unplanned,vehicle_breakdown,12.9915317,77.7140583,False,Low,Non-corridor,,40.7,13.0,3.0,0,Mahadevapura
FKID000232,unplanned,vehicle_breakdown,12.9450066,77.5274017,False,High,ORR West 1,,40.7,15.0,3.0,0,Byatarayanapura
FKID000233,unplanned,vehicle_breakdown,13.114945,77.60684,False,High,Bellary Road 2,,40.7,18.0,3.0,0,Yelahanka
FKID000234,unplanned,vehicle_breakdown,13.0176948,77.553788,False,High,Tumkur Road,,22.2,20.0,3.0,0,Yeshwanthpura
FKID000235,planned,construction,12.9694199,77.7006686,False,High,ORR East 2,,1440.0,20.0,3.0,0,HAL Old Airport
FKID000236,unplanned,pot_holes,12.8985649,77.5435672,False,Low,Non-corridor,South Zone 1,1440.0,22.0,4.0,0,K.S. Layout
FKID000237,unplanned,pot_holes,12.8893347,77.5379823,False,Low,Non-corridor,South Zone 1,1440.0,19.0,5.0,1,Thalagattapura
FKID000238,unplanned,pot_holes,12.9514566,77.6214627,False,Low,Non-corridor,South Zone 2,1440.0,23.0,0.0,0,Ashok Nagar
FKID000239,unplanned,pot_holes,12.9514586,77.6214633,False,Low,Non-corridor,South Zone 2,1440.0,23.0,0.0,0,Ashok Nagar
FKID000240,unplanned,pot_holes,12.9513718,77.621369,False,Low,Non-corridor,South Zone 2,1440.0,23.0,0.0,0,Adugodi
FKID000241,planned,vip_movement,12.9643399,77.5855341,False,High,Mysore Road,,64.5,20.0,3.0,0,Halasuru Gate
FKID000242,unplanned,pot_holes,12.9800987,77.6655755,False,Low,Non-corridor,Central Zone 1,1440.0,23.0,5.0,1,Banaswadi
FKID000243,unplanned,tree_fall,12.9441328,77.5010682,True,Low,Non-corridor,,105.5,7.0,4.0,0,Jnanabharathi
FKID000244,unplanned,tree_fall,12.8785528,77.6720521,False,Low,Non-corridor,,1440.0,7.0,4.0,0,Electronic City
FKID000245,unplanned,vehicle_breakdown,12.9643404,77.5855854,False,High,Mysore Road,,57.5,21.0,3.0,0,Halasuru Gate
FKID000246,unplanned,tree_fall,12.8785573,77.6719048,False,Low,Non-corridor,,1440.0,7.0,4.0,0,Electronic City
FKID000247,unplanned,congestion,13.044562,77.583011,False,High,ORR North 2,,71.5,5.0,4.0,0,Kodigehalli
FKID000248,unplanned,vehicle_breakdown,13.0317076,77.5355328,False,High,Tumkur Road,,40.7,22.0,3.0,0,Yeshwanthpura
FKID000249,unplanned,vehicle_breakdown,13.0451384,77.5070153,False,High,Tumkur Road,,33.3,21.0,3.0,0,Peenya
FKID000250,unplanned,vehicle_breakdown,12.9474732,77.5340694,False,High,Mysore Road,,39.6,7.0,4.0,0,Byatarayanapura
FKID000251,unplanned,vehicle_breakdown,12.850847,77.6685139,False,Low,Non-corridor,,40.7,20.0,3.0,0,Electronic City
FKID000252,unplanned,vehicle_breakdown,13.0623222,77.459163,False,Low,Non-corridor,,40.7,21.0,3.0,0,No Police Station
FKID000253,planned,construction,12.860655,77.4311029,True,Low,Non-corridor,,1440.0,22.0,3.0,0,Kengeri
FKID000254,unplanned,vehicle_breakdown,13.0355513,77.5265219,False,High,Tumkur Road,,10.2,7.0,4.0,0,Peenya
FKID000255,unplanned,tree_fall,12.92335,77.58296,True,Low,Non-corridor,,66.3,8.0,4.0,0,Jayanagara
FKID000256,unplanned,vehicle_breakdown,12.9390583,77.6946217,False,High,ORR East 1,,19.1,23.0,3.0,0,HAL Old Airport
FKID000257,unplanned,tree_fall,12.8509801,77.6601903,False,Low,Non-corridor,,732.1,8.0,4.0,0,Electronic City
FKID000258,unplanned,pot_holes,13.0817559,77.5482378,True,Low,Non-corridor,,1440.0,0.0,4.0,0,Yelahanka
FKID000259,unplanned,congestion,12.9891497,77.5077437,False,High,Magadi Road,,71.5,0.0,4.0,0,Kamakshipalya
FKID000260,unplanned,others,13.0145576,77.5696436,True,Low,Non-corridor,,43.0,1.0,4.0,0,Sadashivanagar
FKID000261,unplanned,tree_fall,12.9232313,77.5904837,True,Low,Non-corridor,,732.1,8.0,4.0,0,Jayanagara
FKID000262,unplanned,vehicle_breakdown,13.0357481,77.6283566,False,High,ORR North 1,,40.7,22.0,3.0,0,Hennuru
FKID000263,unplanned,vehicle_breakdown,12.8196613,77.6877212,False,Low,Non-corridor,,40.7,22.0,3.0,0,Electronic City
FKID000264,unplanned,road_conditions,12.9697862,77.7499252,False,Low,Non-corridor,,1107.1,4.0,4.0,0,Whitefield
FKID000265,unplanned,others,12.9228111,77.7365506,False,Low,Non-corridor,,87.3,3.0,4.0,0,Whitefield
FKID000266,unplanned,vehicle_breakdown,12.971535,77.5941929,False,High,Mysore Road,,40.7,4.0,4.0,0,Cubbon Park
FKID000267,unplanned,vehicle_breakdown,12.96652735,77.60810502,False,High,Mysore Road,,66.1,8.0,4.0,0,Ashok Nagar
FKID000268,unplanned,vehicle_breakdown,12.926187,77.6772301,False,High,ORR East 1,,13.6,4.0,4.0,0,Bellandur
FKID000269,unplanned,vehicle_breakdown,13.0077773,77.5838076,False,High,Bellary Road 1,,40.7,8.0,4.0,0,Sadashivanagar
FKID000270,unplanned,vehicle_breakdown,12.9750878,77.5481342,False,High,West of Chord Road,,40.7,5.0,4.0,0,Vijayanagara
FKID000271,unplanned,vehicle_breakdown,13.029877,77.5377738,False,High,Tumkur Road,,30.6,5.0,4.0,0,Yeshwanthpura
FKID000272,unplanned,vehicle_breakdown,12.9340271,77.6892659,False,High,ORR East 1,,40.7,6.0,4.0,0,HAL Old Airport
FKID000273,unplanned,vehicle_breakdown,12.8353407,77.6791817,False,Low,Non-corridor,,18.8,6.0,4.0,0,Electronic City
FKID000274,unplanned,vehicle_breakdown,12.9163498,77.6122067,False,Low,Non-corridor,,77.1,6.0,4.0,0,Mico Layout
FKID000275,unplanned,vehicle_breakdown,12.9948294,77.6040054,False,Low,Non-corridor,,40.7,5.0,4.0,0,R.T. Nagar
FKID000276,unplanned,water_logging,12.9634765,77.6415675,False,High,Old Airport Road,,1440.0,9.0,4.0,0,Jeevanbheemanagar
FKID000277,unplanned,accident,13.0775201,77.5924027,False,High,Bellary Road 2,,40.0,6.0,4.0,0,Yelahanka
FKID000278,unplanned,congestion,13.0445011,77.5830561,False,High,ORR North 2,,71.5,5.0,4.0,0,Kodigehalli
FKID000279,unplanned,vehicle_breakdown,12.9754467,77.548252,False,High,West of Chord Road,,40.7,4.0,4.0,0,Magadi Road
FKID000280,unplanned,vehicle_breakdown,12.960507,77.5575071,False,High,Mysore Road,,40.7,4.0,4.0,0,Chamarajpet
FKID000281,unplanned,vehicle_breakdown,12.9963786,77.584919,False,High,Bellary Road 1,,40.7,5.0,4.0,0,High ground
FKID000282,unplanned,vehicle_breakdown,12.9976941,77.584432,False,High,Bellary Road 1,,40.7,7.0,4.0,0,High ground
FKID000283,unplanned,water_logging,12.9616717,77.6308433,False,Low,Non-corridor,,820.9,9.0,4.0,0,Halasur
FKID000284,unplanned,vehicle_breakdown,13.075025,77.4360233,False,Low,Non-corridor,,40.7,13.0,4.0,0,No Police Station
FKID000285,unplanned,pot_holes,12.9536214,77.5428369,False,High,,,1440.0,7.0,4.0,0,Byatarayanapura
FKID000286,unplanned,construction,12.92001766,77.66562279,False,High,ORR East 1,,1440.0,20.0,4.0,0,Bellandur
FKID000287,unplanned,others,12.967049,77.6102824,False,Low,Non-corridor,,1440.0,8.0,4.0,0,Ashok Nagar
FKID000288,unplanned,construction,13.07838,77.427995,True,Low,Non-corridor,,1440.0,13.0,4.0,0,No Police Station
FKID000289,unplanned,others,13.067431,77.4509417,False,Low,Non-corridor,,452.1,14.0,4.0,0,No Police Station
FKID000290,unplanned,vehicle_breakdown,13.0565314,77.5934723,False,High,Bellary Road 1,,40.7,7.0,4.0,0,Kodigehalli
FKID000291,unplanned,accident,13.0252215,77.5854385,True,High,Bellary Road 1,,40.0,9.0,4.0,0,R.T. Nagar
FKID000292,unplanned,vehicle_breakdown,13.0624083,77.459675,False,Low,Non-corridor,,40.7,14.0,4.0,0,No Police Station
FKID000293,unplanned,others,13.0525889,77.4882603,False,Low,Non-corridor,,452.1,11.0,4.0,0,No Police Station
FKID000294,unplanned,others,12.9827733,77.5622665,False,Low,Non-corridor,,25.4,10.0,4.0,0,Sheshadripuram
FKID000295,unplanned,others,13.0517275,77.4890823,False,Low,Non-corridor,,452.1,11.0,4.0,0,No Police Station
FKID000296,unplanned,vehicle_breakdown,12.8764512,77.6715527,False,Low,Non-corridor,,40.7,8.0,4.0,0,Electronic City
FKID000297,unplanned,vehicle_breakdown,12.8912876,77.6260666,False,Low,Non-corridor,,40.7,8.0,4.0,0,Hulimavu
FKID000298,unplanned,others,13.0519799,77.489572,False,Low,Non-corridor,,452.1,11.0,4.0,0,No Police Station
FKID000299,unplanned,vehicle_breakdown,12.9520875,77.5407653,False,High,Mysore Road,,15.8,18.0,4.0,0,Byatarayanapura
FKID000300,unplanned,vehicle_breakdown,13.0300435,77.5375531,False,High,Tumkur Road,,40.7,11.0,4.0,0,Yeshwanthpura
FKID000301,unplanned,accident,12.9595784,77.6492766,False,High,Old Airport Road,,36.0,19.0,4.0,0,Jeevanbheemanagar
FKID000302,unplanned,others,13.0426261,77.5148623,False,High,Tumkur Road,,452.1,18.0,4.0,0,Chikkabanavara
FKID000303,unplanned,vehicle_breakdown,12.9557117,77.6916217,False,High,Old Airport Road,,40.7,19.0,4.0,0,HAL Old Airport
FKID000304,unplanned,others,12.9379783,77.5214433,False,High,Mysore Road,,1440.0,20.0,4.0,0,Byatarayanapura
FKID000305,unplanned,vehicle_breakdown,13.010814,77.5836806,False,High,Bellary Road 1,,40.7,18.0,4.0,0,Sadashivanagar
FKID000306,unplanned,vehicle_breakdown,13.04648015,77.50384754,False,Low,Non-corridor,,40.7,18.0,4.0,0,Chikkabanavara
FKID000307,unplanned,vehicle_breakdown,13.0765895,77.5923254,False,High,Bellary Road 2,,40.7,18.0,4.0,0,Yelahanka
FKID000308,unplanned,pot_holes,12.8856454,77.541635,False,Low,,,1440.0,21.0,4.0,0,Thalagattapura
FKID000309,unplanned,others,12.9357223,77.5134413,False,High,Mysore Road,,17.1,21.0,4.0,0,Jnanabharathi
FKID000310,unplanned,vehicle_breakdown,12.92071012,77.66535994,False,High,ORR East 1,,40.7,21.0,4.0,0,Bellandur
FKID000311,unplanned,vehicle_breakdown,13.055969,77.4760833,False,Low,Non-corridor,,40.7,19.0,4.0,0,No Police Station
FKID000312,planned,construction,12.9694578,77.7006343,False,High,ORR East 2,,1440.0,21.0,4.0,0,HAL Old Airport
FKID000313,unplanned,vehicle_breakdown,13.0200506,77.7094059,False,Low,Non-corridor,,35.3,21.0,4.0,0,K.R. Pura
FKID000314,unplanned,vehicle_breakdown,12.9556427,77.545929,False,High,Mysore Road,,40.7,22.0,4.0,0,Byatarayanapura
FKID000315,unplanned,others,12.9137365,77.6774246,False,Low,Non-corridor,,5.0,22.0,4.0,0,Bellandur
FKID000316,unplanned,pot_holes,13.0009179,77.612603,False,Low,Non-corridor,North Zone 1,1440.0,20.0,2.0,0,Pulikeshinagar(F.Town)
FKID000317,unplanned,others,12.9137307,77.6775918,False,Low,Non-corridor,,1440.0,22.0,4.0,0,Bellandur
FKID000318,unplanned,vehicle_breakdown,12.9964726,77.5845948,True,High,Bellary Road 1,,40.7,22.0,4.0,0,Sheshadripuram
FKID000319,unplanned,vehicle_breakdown,13.026353,77.544093,False,High,Tumkur Road,,40.7,20.0,4.0,0,Yeshwanthpura
FKID000320,unplanned,water_logging,12.9616777,77.6305228,False,Low,Non-corridor,,1440.0,19.0,4.0,0,Halasur
FKID000321,unplanned,vehicle_breakdown,12.9061591,77.5856052,False,High,ORR West 1,,20.2,0.0,5.0,1,J.P. Nagar
FKID000322,unplanned,vehicle_breakdown,12.9964326,77.5846186,False,High,Bellary Road 1,,141.6,22.0,4.0,0,High ground
FKID000323,unplanned,vehicle_breakdown,13.0471823,77.5687914,False,High,ORR North 2,,40.7,1.0,5.0,1,Kodigehalli
FKID000324,unplanned,vehicle_breakdown,12.9964147,77.5846199,False,High,Bellary Road 1,,40.7,22.0,4.0,0,Sheshadripuram
FKID000325,unplanned,others,12.9763384,77.575645,False,Low,Non-corridor,,452.1,2.0,5.0,1,Upparpet
FKID000326,unplanned,vehicle_breakdown,12.981767,77.5601309,False,Low,Non-corridor,,40.7,21.0,4.0,0,Magadi Road
FKID000327,unplanned,vehicle_breakdown,12.9725476,77.5079739,False,Low,Non-corridor,,40.7,23.0,4.0,0,Jnanabharathi
FKID000328,unplanned,accident,12.9735765,77.5693008,False,Low,Non-corridor,,78.3,19.0,4.0,0,Chamarajpet
FKID000329,unplanned,vehicle_breakdown,13.022045,77.6497867,False,High,ORR North 1,,40.7,19.0,4.0,0,Hennuru
FKID000330,unplanned,vehicle_breakdown,12.9354371,77.536311,False,High,ORR West 1,,36.1,4.0,5.0,1,Banashankari
FKID000331,unplanned,pot_holes,13.0022947,77.6158366,False,Low,Non-corridor,,1440.0,3.0,5.0,1,Pulikeshinagar(F.Town)
FKID000332,unplanned,others,13.0415656,77.6118591,True,High,ORR North 1,North Zone 1,1440.0,2.0,6.0,1,K.G. Halli
FKID000333,unplanned,vehicle_breakdown,13.0690187,77.5928063,False,High,Bellary Road 2,,40.7,2.0,5.0,1,Kodigehalli
FKID000334,unplanned,congestion,12.9397541,77.7473664,False,Low,Non-corridor,,71.5,2.0,5.0,1,Whitefield
FKID000335,unplanned,vehicle_breakdown,12.9859956,77.5893687,False,High,Bellary Road 1,,40.7,20.0,4.0,0,High ground
FKID000336,unplanned,vehicle_breakdown,12.8878816,77.6407286,False,High,Hosur Road,,31.5,6.0,5.0,1,Electronic City
FKID000337,unplanned,construction,12.9692805,77.7006521,False,High,ORR East 2,,1440.0,20.0,4.0,0,HAL Old Airport
FKID000338,unplanned,vehicle_breakdown,13.0451892,77.5070112,False,High,Tumkur Road,,132.3,5.0,5.0,1,Peenya
FKID000339,unplanned,vehicle_breakdown,12.9360198,77.7068567,False,Low,Non-corridor,,40.7,19.0,4.0,0,HAL Old Airport
FKID000340,unplanned,vehicle_breakdown,13.0424656,77.5148652,False,High,Tumkur Road,,40.7,6.0,5.0,1,Chikkabanavara
FKID000341,unplanned,vehicle_breakdown,12.9711964,77.6995594,False,High,ORR East 2,,40.7,19.0,4.0,0,HAL Old Airport
FKID000342,unplanned,vehicle_breakdown,12.9883029,77.509169,False,High,Magadi Road,,40.7,3.0,5.0,1,Kamakshipalya
FKID000343,unplanned,vehicle_breakdown,12.9898004,77.5721914,False,Low,Non-corridor,,72.3,6.0,5.0,1,Sheshadripuram
FKID000344,unplanned,vehicle_breakdown,12.92227542,77.61942577,False,High,Hosur Road,,96.5,6.0,5.0,1,Madiwala
FKID000345,unplanned,others,12.913843,77.6774956,False,Low,Non-corridor,,1440.0,6.0,5.0,1,Bellandur
FKID000346,unplanned,water_logging,12.9772269,77.751196,False,Low,Non-corridor,,1440.0,6.0,5.0,1,Whitefield
FKID000347,unplanned,vehicle_breakdown,13.1092587,77.6039334,False,High,Bellary Road 2,,40.7,6.0,5.0,1,Yelahanka
FKID000348,unplanned,tree_fall,13.0386532,77.5740578,False,Low,Non-corridor,,508.3,22.0,4.0,0,Kodigehalli
FKID000349,unplanned,vehicle_breakdown,12.9154072,77.5653126,False,High,ORR West 1,,76.0,21.0,4.0,0,Banashankari
FKID000350,unplanned,vehicle_breakdown,12.9891588,77.5002047,False,High,Magadi Road,,40.7,5.0,5.0,1,Kamakshipalya
FKID000351,unplanned,congestion,13.0454067,77.5804235,False,High,ORR North 2,,71.5,5.0,5.0,1,Kodigehalli
FKID000352,unplanned,vehicle_breakdown,13.0107881,77.6620919,False,High,ORR North 1,,40.7,5.0,5.0,1,Banaswadi
FKID000353,unplanned,vehicle_breakdown,13.0380265,77.5218887,False,High,Tumkur Road,,40.7,6.0,5.0,1,Peenya
FKID000354,unplanned,vehicle_breakdown,12.961075,77.6373946,False,High,Old Airport Road,,10.4,8.0,5.0,1,Halasur
FKID000355,planned,construction,12.9712598,77.597572,True,Low,Non-corridor,,1440.0,22.0,4.0,0,Cubbon Park
FKID000356,unplanned,vehicle_breakdown,13.0219533,77.6496153,False,High,ORR North 1,,40.7,19.0,4.0,0,Hennuru
FKID000357,unplanned,accident,13.0967428,77.5980771,False,High,Bellary Road 2,,40.0,7.0,5.0,1,Yelahanka
FKID000358,unplanned,vehicle_breakdown,13.03895,77.5895433,False,High,Bellary Road 1,,10.9,9.0,5.0,1,Kodigehalli
FKID000359,unplanned,vehicle_breakdown,12.9632521,77.5824056,False,High,Mysore Road,,40.7,7.0,5.0,1,Halasuru Gate
FKID000360,unplanned,tree_fall,12.97457646,77.62552477,False,High,Old Madras Road,,732.1,22.0,4.0,0,Halasur
FKID000361,unplanned,procession,13.0081323,77.6928683,False,Low,Non-corridor,,36.5,21.0,4.0,0,K.R. Pura
FKID000362,unplanned,vehicle_breakdown,13.0467793,77.5657141,False,High,ORR North 2,,40.7,20.0,4.0,0,Kodigehalli
FKID000363,unplanned,vehicle_breakdown,13.1083256,77.602945,False,High,Bellary Road 2,,40.7,17.0,5.0,1,Yelahanka
FKID000364,unplanned,vehicle_breakdown,13.0686851,77.4480875,False,Low,Non-corridor,,40.7,23.0,4.0,0,No Police Station
FKID000365,unplanned,vehicle_breakdown,12.9834372,77.5910288,False,High,Bellary Road 1,,40.7,19.0,4.0,0,Cubbon Park
FKID000366,unplanned,vehicle_breakdown,12.9955054,77.6656028,False,High,ORR North 1,,80.3,17.0,5.0,1,Banaswadi
FKID000367,unplanned,others,13.0416934,77.6141348,True,High,ORR North 1,,452.1,23.0,4.0,0,Hennuru
FKID000368,unplanned,others,12.9831222,77.560473,False,Low,Non-corridor,,452.1,19.0,5.0,1,Rajajinagar
FKID000369,unplanned,vehicle_breakdown,12.9241031,77.6488026,False,High,ORR East 1,,16.5,18.0,5.0,1,HSR Layout
FKID000370,unplanned,vehicle_breakdown,12.9480061,77.5350513,False,High,Mysore Road,,40.7,17.0,5.0,1,Byatarayanapura
FKID000371,unplanned,vehicle_breakdown,13.1219878,77.6106476,False,High,Bellary Road 2,,40.7,17.0,5.0,1,Yelahanka
FKID000372,unplanned,others,12.9329717,77.5086981,False,High,Mysore Road,,36.9,20.0,5.0,1,Jnanabharathi
FKID000373,unplanned,vehicle_breakdown,12.9649995,77.5347577,False,High,West of Chord Road,,40.7,21.0,5.0,1,Vijayanagara
FKID000374,unplanned,vehicle_breakdown,12.9979557,77.553242,False,High,West of Chord Road,,40.7,0.0,5.0,1,Rajajinagar
FKID000375,planned,construction,13.049104,77.5932567,False,High,Bellary Road 1,,1440.0,21.0,5.0,1,Hebbala
FKID000376,unplanned,water_logging,12.9062767,77.5854083,False,High,ORR West 1,,1440.0,21.0,3.0,0,J.P. Nagar
FKID000377,unplanned,vehicle_breakdown,12.9930661,77.6072646,False,Low,Non-corridor,,83.3,21.0,5.0,1,Pulikeshinagar(F.Town)
FKID000378,unplanned,protest,13.0483496,77.6454296,True,Low,Non-corridor,,24.5,0.0,5.0,1,Hennuru
FKID000379,unplanned,vehicle_breakdown,12.9474857,77.5334546,False,High,Mysore Road,,40.7,22.0,5.0,1,Byatarayanapura
FKID000380,unplanned,vehicle_breakdown,12.9946463,77.757638,False,Low,Non-corridor,,23.8,22.0,5.0,1,Mahadevapura
FKID000381,unplanned,vehicle_breakdown,12.9389754,77.5982845,False,Low,Non-corridor,,40.7,20.0,5.0,1,Wilson Garden
FKID000382,unplanned,vehicle_breakdown,12.8404633,77.6521017,False,Low,Non-corridor,,73.5,23.0,5.0,1,Electronic City
FKID000383,unplanned,vehicle_breakdown,12.990066,77.5051704,False,High,Magadi Road,,72.3,23.0,5.0,1,Kamakshipalya
FKID000384,unplanned,vehicle_breakdown,13.0332299,77.5882243,False,High,Bellary Road 1,,92.7,23.0,5.0,1,Kodigehalli
FKID000385,unplanned,vehicle_breakdown,12.9559289,77.5459051,False,High,Mysore Road,,14.6,0.0,6.0,1,Byatarayanapura
FKID000386,unplanned,vehicle_breakdown,12.9900093,77.5051989,False,High,Magadi Road,,40.7,23.0,5.0,1,Kamakshipalya
FKID000387,unplanned,vehicle_breakdown,13.0198953,77.7095235,False,Low,Non-corridor,,12.9,0.0,6.0,1,K.R. Pura
FKID000388,unplanned,tree_fall,13.0085344,77.5715468,False,Low,Non-corridor,,732.1,0.0,5.0,1,Malleshwaram
FKID000389,unplanned,accident,12.9991066,77.6747282,False,High,ORR East 2,,40.0,0.0,6.0,1,Mahadevapura
FKID000390,unplanned,vehicle_breakdown,12.9978016,77.6098254,False,Low,Non-corridor,,40.7,1.0,6.0,1,Pulikeshinagar(F.Town)
FKID000391,unplanned,others,12.8854753,77.5965566,False,High,Bannerghata Road,,452.1,1.0,5.0,1,J.P. Nagar
FKID000392,unplanned,vehicle_breakdown,12.979657,77.5710764,False,Low,Non-corridor,,40.7,22.0,4.0,0,Chamarajpet
FKID000393,unplanned,others,12.8854927,77.5965724,False,High,Bannerghata Road,,1440.0,1.0,5.0,1,Hulimavu
FKID000394,unplanned,road_conditions,13.0161568,77.7092743,False,Low,Non-corridor,,1440.0,2.0,6.0,1,K.R. Pura
FKID000395,unplanned,vehicle_breakdown,13.030071,77.536943,False,High,Tumkur Road,,102.8,2.0,6.0,1,Yeshwanthpura
FKID000396,unplanned,vehicle_breakdown,13.0140206,77.5675162,False,High,Tumkur Road,,40.7,2.0,6.0,1,Sadashivanagar
FKID000397,unplanned,others,13.1025028,77.5994852,False,High,Bellary Road 2,,1440.0,2.0,6.0,1,Yelahanka
FKID000398,unplanned,vehicle_breakdown,13.0455545,77.505774,False,High,Tumkur Road,,104.4,1.0,6.0,1,Peenya
FKID000399,unplanned,vehicle_breakdown,12.99601,77.75823,False,Low,Non-corridor,,11.2,1.0,5.0,1,Mahadevapura
FKID000400,unplanned,vehicle_breakdown,13.0428518,77.5510758,False,High,ORR North 2,,40.7,1.0,6.0,1,Jalahalli
FKID000401,unplanned,vehicle_breakdown,13.035473,77.5890568,False,High,Bellary Road 1,,40.7,1.0,6.0,1,Hebbala
FKID000402,unplanned,vehicle_breakdown,12.9519615,77.4996318,False,Low,Non-corridor,,79.5,3.0,6.0,1,Jnanabharathi
FKID000403,unplanned,vehicle_breakdown,12.8829772,77.752955,False,Low,Non-corridor,,40.7,3.0,6.0,1,No Police Station
FKID000404,unplanned,accident,13.0982087,77.5712693,False,Low,Non-corridor,,5.0,2.0,5.0,1,Yelahanka
